time,V_avg_machine,I_avg_machine,kW_machine,kvar_machine,kVA_machine,PF_machine,kWh_machine,kvarh_machine,kVAh_machine,V_avg_spindle,I_avg_spindle,kW_spindle,kvar_spindle,kVA_spindle,PF_spindle,kWh_spindle,kvarh_spindle,kVAh_spindle,RPM,Anomaly
2023-05-05 09:10:29,219.6406707763672,3.7986462116241455,1.128245830535889,0.9025710225105286,1.4448436498641968,0.7808774709701538,15.140230178833008,12.80576992034912,19.831785202026367,353.96240234375,4.364086151123047,0.0966288149356842,1.6028773784637451,1.6057873964309692,0.060175348073244,0.2057973891496658,1.8723210096359253,1.8968729972839355,3000,False
2023-05-05 09:10:30,219.71148681640625,3.801313161849976,1.1280437707901,0.9023391008377076,1.4445409774780271,0.7809011936187744,15.140542984008787,12.806020736694336,19.83218574523925,354.109619140625,4.3699259757995605,0.0967288687825203,1.6026709079742432,1.6055872440338137,0.0602451637387275,0.2058243453502655,1.8727662563323968,1.8973193168640137,3000,False
2023-05-05 09:10:31,219.6637725830078,3.797499418258667,1.1279431581497192,0.9021431803703308,1.4443399906158447,0.7809401750564575,15.140856742858888,12.80627155303955,19.83258819580078,354.3338928222656,4.371112823486328,0.096628651022911,1.6024764776229858,1.6053872108459473,0.0601902455091476,0.2058510184288025,1.87321138381958,1.897765636444092,3000,False
2023-05-05 09:10:32,219.7740020751953,3.8090083599090576,1.1279422044754028,0.9016602635383606,1.444037675857544,0.7811030149459839,15.141169548034668,12.80652141571045,19.832988739013672,354.4037780761719,4.3746514320373535,0.0967284813523292,1.602570652961731,1.6054871082305908,0.0602486804127693,0.2058779746294021,1.8736565113067627,1.8982125520706177,3000,False
2023-05-05 09:10:33,219.7100830078125,3.8062007427215576,1.1277409791946411,0.9017519354820251,1.4439377784729004,0.7810177206993103,15.141483306884766,12.806772232055664,19.833391189575195,354.0765075683594,4.377224445343018,0.096628651022911,1.6028767824172974,1.6057868003845217,0.0601752661168575,0.2059049308300018,1.8741017580032349,1.898659586906433,3000,False
2023-05-05 09:10:34,219.6966094970703,3.805663347244263,1.1278420686721802,0.9017881751060486,1.4440393447875977,0.7810328006744385,15.141796112060549,12.80702304840088,19.83379173278809,354.0902099609375,4.382124423980713,0.0967284813523292,1.6035728454589844,1.606487512588501,0.0602111630141735,0.205932155251503,1.8745471239089968,1.8991073369979856,3000,False
2023-05-05 09:10:35,219.6492156982422,3.800501585006714,1.1275415420532229,0.9020047783851624,1.4439399242401123,0.7808784246444702,15.142109870910645,12.807272911071776,19.834192276000977,354.2099609375,4.383208751678467,0.0967284813523292,1.6041736602783203,1.6070873737335205,0.0601886883378028,0.2059588283300399,1.8749927282333367,1.8995555639266968,3000,False
2023-05-05 09:10:36,219.6780548095703,3.802387952804565,1.1276427507400513,0.9023629426956176,1.4442427158355713,0.7807847857475281,15.142422676086426,12.807523727416992,19.8345947265625,354.3739318847656,4.38935661315918,0.0967284813523292,1.6047749519348145,1.6076874732971191,0.0601662211120128,0.2059857845306396,1.875438570976257,1.9000029563903809,3000,False
2023-05-05 09:10:37,219.63243103027344,3.8042538166046143,1.1277432441711426,0.902075469493866,1.4441416263580322,0.7809090614318848,15.142736434936523,12.807774543762209,19.83499526977539,354.106201171875,4.392951488494873,0.09662826359272,1.606083869934082,1.6089880466461182,0.0600553005933761,0.2060121744871139,1.8758846521377563,1.90045177936554,3000,False
2023-05-05 09:10:38,219.7268829345703,3.806763887405396,1.127743124961853,0.9020756483078004,1.4441416263580322,0.7809089422225952,15.143049240112305,12.808025360107422,19.83539581298828,354.1285400390625,4.396125316619873,0.09662826359272,1.607587218284607,1.6104886531829834,0.0599993430078029,0.2060388475656509,1.8763312101364136,1.900900840759277,3000,False
2023-05-05 09:10:39,219.7154693603516,3.801160097122192,1.1280447244644165,0.9021804928779602,1.444442629814148,0.7809550166130066,15.143362998962402,12.80827522277832,19.835798263549805,354.427001953125,4.399208068847656,0.0965285971760749,1.608896017074585,1.6117891073226929,0.0598891004920005,0.2060655355453491,1.87677812576294,1.901350259780884,3000,False
2023-05-05 09:10:40,219.7154693603516,3.801160097122192,1.1280447244644165,0.9021804928779602,1.444442629814148,0.7809550166130066,15.143362998962402,12.80827522277832,19.835798263549805,354.427001953125,4.399208068847656,0.0965285971760749,1.608896017074585,1.6117891073226929,0.0598891004920005,0.2060655355453491,1.87677812576294,1.901350259780884,3000,False
2023-05-05 09:10:41,219.5355682373047,3.798760175704956,1.1280430555343628,0.9023402333259584,1.444541096687317,0.7809006571769714,15.14398956298828,12.80877685546875,19.83660125732422,353.969970703125,4.3987345695495605,0.0966285914182663,1.611295223236084,1.6141899824142456,0.0598619692027568,0.2061194330453872,1.8776730298995967,1.902249455451965,3000,False
